total_marks,list_of_countries,what_is_your_year_of_birth_just_the_year,how_do_you_describe_yourself___selected_choice,what_is_your_first_degree_subject_area,student_id,date_range,monday,tuesday,wednesday,thursday,friday,saturday,sunday,student_time_in_course,avg_time_per_user,total_items,total_logins,std_act_assignments,std_act_learning_materials,std_act_module_information_handbook,std_act_reading_list,std_act_week1,std_act_week2,no_of_times_accessed_assignments,no_of_times_accessed_learning_materials,no_of_times_accessed_module_information_handbook,no_of_times_accessed_reading_list,no_of_times_week1,no_of_times_week2,initial_access_assignments,initial_access_learning_materials,initial_access_information_handbook,initial_access_reading_list,initial_access_week1,initial_access_week2,main_week,std_act_week3,no_of_times_week3,initial_access_week3,std_act_df5,no_of_times_week4,initial_access_week4,std_act_week4,std_act_week5,std_act_week6,std_act_week7,no_of_times_week5,no_of_times_week6,no_of_times_week7,initial_access_week5,initial_access_week6,initial_access_week7,std_act_week8,no_of_times_week8,initial_access_week8,std_act_week9,no_of_times_week9,initial_access_week9,std_act_week10,no_of_times_week10,initial_access_week10,std_act_week_11_feedback,no_of_times_week11_feedback,initial_access_week11_feedback
68.0,United Kingdom of Great Britain and Northern Ireland,1998,Female,CAH03-01	Biosciences,110,13/02/23 - 19/02/23,0.003888333333333333,0.12388833333333334,0.7305550000000001,0.0,0.003055,0.0,0.0,00:51:40,00:23:09,3,5,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2023-02-14 11:17:43.516000,NA,NA,NA,NA,week_3,0.0011116666666666666,1.0,2023-02-14 11:17:50.190000,0.042221666666666664,2.0,2023-02-14 11:17:56.321000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.6,Nigeria,1980,Male,CAH15-02	Economics,111,16/10/23 - 22/10/23,0.02666666666666667,4.1241650000000005,0.0,0.0,0.33999999999999997,4.840554999999999,0.0,09:19:52,02:03:55,8,28,0.0,0.126945,0.0,0.0016666666666666668,1.0938899999999998,1.6786116666666666,0,25,0,2,4,6,NA,2023-10-16 14:43:24.289000,NA,2023-10-17 14:07:57.796000,2023-10-16 14:43:50.310000,2023-10-21 04:20:41.313000,week_3,5.47861,11.0,2023-10-17 02:19:08.374000,0.36416833333333337,8.0,2023-10-16 14:44:14.995000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.0,Sri Lanka,1992,Female,CAH09-01	Mathematical sciences,112,16/10/23 - 22/10/23,0.056945,0.28861166666666666,0.0016666666666666668,0.0,0.0,0.0,0.0,00:20:50,02:03:55,4,8,0.0,0.011666666666666665,0.0,0.0,0.0,0.0,0,7,0,0,0,1,NA,2023-10-16 03:25:59.363000,NA,NA,NA,2023-10-16 21:43:46.769000,week_3,0.013888333333333332,4.0,2023-10-16 03:26:04.830000,0.28361166666666665,1.0,2023-10-17 15:13:32.184000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59.0,Nigeria,1990,Male,CAH16-01	Law,113,16/10/23 - 22/10/23,0.0,3.8152766666666666,0.0,0.0,0.0,0.0,1.3791666666666667,05:11:40,02:03:55,7,14,0.0,0.03388833333333333,0.0,0.0025,0.0,0.011666666666666665,0,10,0,1,0,1,NA,2023-10-17 11:53:18.736000,NA,2023-10-22 15:06:01.419000,NA,2023-10-17 12:36:20.039000,week_3,0.44277833333333333,6.0,2023-10-17 12:06:20.091000,0.11583333333333333,2.0,2023-10-17 11:53:25.388000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.0,Nigeria,1996,Female,CAH19-01	English studies,114,16/10/23 - 22/10/23,0.0,1.8533333333333333,0.0,0.0,0.0,0.0,0.0,01:51:12,02:03:55,4,6,0.0,0.012778333333333334,0.0,0.0,0.0,0.045555,0,6,0,0,0,1,NA,2023-10-17 08:37:15.686000,NA,NA,NA,2023-10-17 08:37:26.122000,week_3,1.7902783333333334,4.0,2023-10-17 08:40:41.904000,0.0011116666666666666,1.0,2023-10-17 08:40:34.037000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.0,Nigeria,2001,Male,CAH07-01	Physics and astronomy,115,16/10/23 - 22/10/23,0.0,0.0,0.0,0.0,0.04111166666666667,0.0,0.0,00:02:28,02:03:55,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2023-10-20 10:28:10.602000,NA,NA,NA,NA,week_3,0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.6,Ghana,1992,Male,CAH04-01	Psychology,116,16/10/23 - 22/10/23,0.12861166666666668,0.0,1.0844433333333334,0.0,0.0,0.31666666666666665,0.0,01:31:47,02:03:55,8,20,0.0,0.23111166666666666,0.0,0.0,0.0047216666666666665,0.010833333333333334,0,14,0,0,2,2,NA,2023-10-16 21:18:29.817000,NA,NA,2023-10-16 21:25:05.129000,2023-10-18 21:13:23.625000,week_3,0.20583333333333334,5.0,2023-10-16 21:18:43.464000,1.00611,5.0,2023-10-18 19:53:33.641000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.4,Pakistan,1999,Female,CAH11-01	Computing,117,16/10/23 - 22/10/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,02:03:55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_3,0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.0,Myanmar,1991,Female,CAH17-01	Business and management,118,16/10/23 - 22/10/23,2.64,1.7811116666666669,0.0,0.0,0.0,0.0,0.0,04:25:16,02:03:55,7,9,0.0,0.56639,0.0,0.008611666666666665,0.45388833333333334,0.2983333333333333,0,13,0,1,5,3,NA,2023-10-16 10:31:04.029000,NA,2023-10-16 11:02:28.616000,2023-10-16 11:00:46.466000,2023-10-16 11:29:27.746000,week_3,3.015833333333333,3.0,2023-10-16 11:54:08.168000,0.0,1.0,2023-10-17 15:55:51.733000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.4,Nigeria,1994,Male,"CAH26-01 Geography, earth and environmental studies",119,16/10/23 - 22/10/23,0.0,1.3688883333333333,0.0,0.0,0.0,0.0,0.0,01:22:08,02:03:55,5,8,0.0,0.011943333333333334,0.0,0.0036116666666666667,0.0,0.007778333333333333,0,4,0,2,0,1,NA,2023-10-17 06:24:38.370000,NA,2023-10-17 06:26:53.669000,NA,2023-10-17 06:25:34.436000,week_3,0.008888333333333333,3.0,2023-10-17 06:24:56.353000,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.0,United Kingdom of Great Britain and Northern Ireland,2000,Male,CAH04-01	Psychology,120,16/10/23 - 22/10/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,02:03:55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_3,0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,United Kingdom of Great Britain and Northern Ireland,2002,Male,CAH11-01	Computing,121,16/10/23 - 22/10/23,0.0,0.0,0.0,0.0,0.007500000000000001,0.0,0.0,00:00:27,02:03:55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_3,0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,Poland,2001,Male,CAH17-01	Business and management,122,16/10/23 - 22/10/23,0.014166666666666666,7.356111666666666,0.008888333333333333,0.01,0.40138833333333335,0.0,0.0,07:47:26,02:03:55,6,10,0.0,0.0125,0.0,0.0013883333333333332,0.0,0.0,0,6,0,3,0,0,NA,2023-10-17 14:09:16.099000,NA,2023-10-17 14:09:26.587000,NA,NA,week_3,1.7397216666666666,1.0,2023-10-17 14:09:30.802000,3.1441666666666666,4.0,2023-10-17 14:09:20.388000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.2,Iran,1982,Male,CAH10-01	Engineering,123,16/10/23 - 22/10/23,0.0,2.8897216666666665,0.0,0.0,0.6427783333333333,0.0,0.0,03:31:57,02:03:55,4,6,0.0,1.2377783333333334,0.0,0.00027833333333333334,0.0,0.0,0,7,0,1,0,0,NA,2023-10-17 14:08:45.807000,NA,2023-10-17 15:23:17.497000,NA,NA,week_3,1.6347216666666666,1.0,2023-10-17 15:24:00.893000,0.6422216666666667,6.0,2023-10-17 14:09:06.145000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.2,Malaysia,1992,Male,CAH17-01	Business and management,124,16/10/23 - 22/10/23,0.008888333333333333,1.2811116666666669,0.0,0.0025,0.0,0.0,0.0,01:17:33,02:03:55,3,6,0.0,0.006111666666666666,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2023-10-16 13:53:47.631000,NA,NA,NA,NA,week_3,1.279445,2.0,2023-10-16 13:54:01.727000,0.0,1.0,2023-10-19 12:08:26.642000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.0,United Kingdom of Great Britain and Northern Ireland,1987,Male,CAH10-01	Engineering,125,16/10/23 - 22/10/23,0.11638833333333333,1.6147216666666666,0.0,0.0,0.0,0.0,0.0027783333333333336,01:44:02,02:03:55,3,11,0.0,0.013053333333333333,0.0,0.0,0.0,0.0,0,8,0,0,0,0,NA,2023-10-16 21:23:19.099000,NA,NA,NA,NA,week_3,1.5355549999999998,4.0,2023-10-16 21:23:21.039000,0.06611166666666667,4.0,2023-10-17 15:17:01.766000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.2,Algeria,2002,Female,"CAH07-04	General, applied and forensic sciences",126,16/10/23 - 22/10/23,1.4400000000000002,2.638611666666667,0.060000000000000005,0.0,0.0,0.275,0.0,04:24:49,02:03:55,6,18,0.0,2.0008316666666666,0.0,0.0,0.04,0.010555,0,15,0,0,1,1,NA,2023-10-16 13:28:02.571000,NA,NA,2023-10-21 20:40:27.288000,2023-10-21 20:42:52.686000,week_3,2.080555,5.0,2023-10-16 13:28:07.617000,0.0011116666666666666,3.0,2023-10-16 14:53:43.614000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.0,United Kingdom of Great Britain and Northern Ireland,1980,Female,CAH07-01	Physics and astronomy,127,16/10/23 - 22/10/23,0.0,1.6511116666666668,0.0,0.0,0.0,0.0,0.0,01:39:04,02:03:55,4,4,0.0,0.006666666666666667,0.0,0.0011116666666666666,0.0,0.0,0,3,0,1,0,0,NA,2023-10-17 14:07:57.584000,NA,2023-10-17 15:23:05.392000,NA,NA,week_3,1.6397216666666665,2.0,2023-10-17 14:08:14.566000,0.0,1.0,2023-10-17 15:46:59.146000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.8,United Kingdom of Great Britain and Northern Ireland,1984,Female,CAH04-01	Psychology,128,16/10/23 - 22/10/23,0.0,1.6286116666666668,0.0,0.0,0.0,0.0,0.1275,01:45:22,02:03:55,5,5,0.0,0.0011116666666666666,0.0,0.0,0.0,0.0,0,2,0,0,0,0,NA,2023-10-17 14:17:33.745000,NA,NA,NA,NA,week_3,1.4922216666666666,1.0,2023-10-17 14:17:35.692000,0.0,1.0,2023-10-17 15:47:10.242000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.0,United Kingdom of Great Britain and Northern Ireland,1988,Male,NA,129,16/10/23 - 22/10/23,0.0008333333333333334,0.854445,0.0008333333333333334,0.0,0.0,0.0,0.007221666666666667,00:51:48,02:03:55,3,9,0.0,0.024446666666666665,0.0,0.0,0.0,0.0,0,7,0,0,0,0,NA,2023-10-16 10:16:29.900000,NA,NA,NA,NA,week_3,0.8113883333333334,4.0,2023-10-16 10:16:31.160000,0.02333333333333333,3.0,2023-10-17 14:45:35.783000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56.2,China,2001,Male,CAH11-01	Computing,130,16/10/23 - 22/10/23,0.0,0.0027783333333333336,0.0,0.0,0.013888333333333332,0.0,0.01,00:01:36,02:03:55,6,9,0.0,0.0027783333333333336,0.0,0.0,0.0,0.0022216666666666665,0,4,0,0,1,1,NA,2023-10-17 15:36:42.013000,NA,NA,2023-10-22 13:48:43.619000,2023-10-20 19:02:04.753000,week_3,0.0033333333333333335,2.0,2023-10-17 15:36:44.360000,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.0,Singapore,1988,Female,CAH04-01	Psychology,131,16/10/23 - 22/10/23,0.027778333333333332,0.005555000000000001,0.0,0.0,0.0,0.0,0.0,00:02:00,02:03:55,3,4,0.0,0.003055,0.0,0.0,0.0,0.0,0,4,0,0,0,1,NA,2023-10-16 21:09:36.952000,NA,NA,NA,2023-10-17 14:15:50.911000,week_3,0.011945,2.0,2023-10-16 21:10:27.842000,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65.8,India,1990,Male,CAH11-01	Computing,132,16/10/23 - 22/10/23,0.0,1.8091666666666666,0.0,0.0,0.0,0.0,0.0,01:48:33,02:03:55,4,4,0.0,0.0036116666666666667,0.0,0.000555,0.0,0.0,0,4,0,1,0,0,NA,2023-10-17 14:24:02.371000,NA,2023-10-17 15:27:40.375000,NA,NA,week_3,1.4902783333333334,2.0,2023-10-17 14:24:04.495000,0.02666666666666667,2.0,2023-10-17 15:26:04.202000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.8,Philippines,1984,Male,CAH17-01	Business and management,133,16/10/23 - 22/10/23,0.012778333333333334,2.0983333333333336,0.10083333333333333,0.0,0.0,0.0,0.0,02:12:43,02:03:55,5,7,0.0,0.06638833333333333,0.0,0.818055,0.0,0.007221666666666667,0,7,0,1,0,1,NA,2023-10-17 11:44:34.503000,NA,2023-10-17 14:29:48.472000,NA,2023-10-18 17:20:32.017000,week_3,1.2925,5.0,2023-10-17 11:44:40.378000,0.010555,1.0,2023-10-18 17:22:24.814000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.2,Turkey,1982,Male,CAH11-01	Computing,134,16/10/23 - 22/10/23,0.0,0.5063883333333333,0.0,0.0,0.0,0.0,0.0,00:30:23,02:03:55,2,2,0.0,0.001945,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2023-10-17 14:33:12.328000,NA,NA,NA,NA,week_3,0.0,1.0,2023-10-17 14:33:19.457000,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.6,Viet Nam,1995,Male,NA,135,16/10/23 - 22/10/23,0.0,2.529166666666667,0.0,0.0,0.0,0.0,1.026945,03:33:22,02:03:55,5,7,0.0,0.009166666666666667,0.0,0.000555,0.0,0.0,0,6,0,2,0,0,NA,2023-10-17 14:29:43.764000,NA,2023-10-22 14:53:30.006000,NA,NA,week_3,2.5261116666666665,3.0,2023-10-17 13:39:04.594000,1.0008333333333332,4.0,2023-10-22 13:53:45.778000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.0,United Kingdom of Great Britain and Northern Ireland,1974,Male,CAH11-01	Computing,136,16/10/23 - 22/10/23,0.0,1.606388333333333,0.0,0.0,0.0,0.0,0.22166666666666668,01:49:41,02:03:55,4,8,0.0,0.013331666666666665,0.0,0.0008333333333333334,0.0,0.0,0,7,0,1,0,0,NA,2023-10-17 07:54:40.359000,NA,2023-10-22 21:44:04.284000,NA,NA,week_3,1.5855549999999998,2.0,2023-10-17 07:54:42.857000,0.210555,3.0,2023-10-17 15:48:24.018000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.0,Nigeria,1991,Female,CAH17-01	Business and management,137,16/10/23 - 22/10/23,0.043333333333333335,0.31333333333333335,0.0,0.0,0.0,0.0,0.0,00:21:24,02:03:55,6,12,0.0,0.007778333333333333,0.0,0.0,0.0,0.025833333333333333,0,6,0,0,0,1,NA,2023-10-16 11:08:00.456000,NA,NA,NA,2023-10-16 11:08:07.930000,week_3,0.010278333333333334,4.0,2023-10-16 11:10:33.793000,0.0,1.0,2023-10-17 15:50:34.354000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.0,Morocco,2001,Male,CAH11-01	Computing,138,16/10/23 - 22/10/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,02:03:55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_3,0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.0,Nigeria,2000,Male,CAH03-01	Biosciences,139,16/10/23 - 22/10/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,02:03:55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_3,0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75.2,United Kingdom of Great Britain and Northern Ireland,1988,Female,CAH04-01	Psychology,140,16/10/23 - 22/10/23,0.3713883333333333,5.576944999999999,0.0,0.021111666666666664,0.0,0.0,0.0,05:58:10,02:03:55,4,8,0.0,2.1930566666666667,0.0,0.0,0.0,0.35083333333333333,0,7,0,0,0,3,NA,2023-10-16 17:08:43.417000,NA,NA,NA,2023-10-16 17:08:47.414000,week_3,1.88111,2.0,2023-10-16 17:30:14.932000,1.5236116666666668,2.0,2023-10-17 15:58:32.411000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51.8,China,2001,Male,CAH11-01	Computing,141,16/10/23 - 22/10/23,0.030000000000000002,0.0013883333333333332,0.0,0.0,0.0,0.0,0.0,00:01:53,02:03:55,5,7,0.0,0.006944999999999999,0.0,0.000555,0.0,0.01861166666666667,0,5,0,2,0,2,NA,2023-10-16 14:40:15.416000,NA,2023-10-16 14:42:30.456000,NA,2023-10-16 14:40:19.667000,week_3,0.0,2.0,2023-10-16 14:42:55.237000,0.0025,1.0,2023-10-16 14:42:42.475000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.0,Jordan,1994,Female,CAH04-01	Psychology,142,16/10/23 - 22/10/23,0.0,1.7238883333333332,0.0,0.0,0.0,0.0,0.0,01:43:26,02:03:55,5,7,0.0,0.008333333333333333,0.0,0.0,0.0,0.042221666666666664,0,6,0,0,0,2,NA,2023-10-17 09:08:28.611000,NA,NA,NA,2023-10-17 14:10:28.668000,week_3,1.268611666666667,3.0,2023-10-17 09:08:37.157000,0.34861166666666665,2.0,2023-10-17 15:47:12.138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,United Kingdom of Great Britain and Northern Ireland,1990,Male,CAH02-05	Medical sciences,143,16/10/23 - 22/10/23,0.0,0.0,0.03888833333333333,0.0,0.0,0.0,0.0,00:02:20,02:03:55,2,2,0.0,0.0013883333333333332,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2023-10-18 21:42:46.337000,NA,NA,NA,NA,week_3,0.0,0.0,NA,0.027778333333333332,1.0,2023-10-18 21:42:51.104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.4,Bangladesh,1995,Female,CAH17-01	Business and management,144,16/10/23 - 22/10/23,0.7702783333333333,1.7466666666666666,0.0,0.0,0.004445,0.0,0.4475,02:58:08,02:03:55,5,13,0.0,0.024721666666666666,0.0,0.0,0.0,0.18638833333333335,0,20,0,0,0,5,NA,2023-10-16 20:30:49.345000,NA,NA,NA,2023-10-16 20:30:59.123000,week_3,2.0083333333333333,5.0,2023-10-16 21:10:39.319000,0.41722166666666666,9.0,2023-10-17 15:33:32.285000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,United Kingdom of Great Britain and Northern Ireland,2002,Male,CAH20-01	History and archaeology,145,16/10/23 - 22/10/23,0.6097216666666667,2.3380566666666667,0.012221666666666665,0.104445,0.0,0.0,0.06527666666666668,03:07:47,02:03:55,5,23,0.0,0.6599966666666666,0.0,0.0011116666666666666,0.0,0.0,0,16,0,2,0,0,NA,2023-10-16 10:30:19.291000,NA,2023-10-19 17:27:11.039000,NA,NA,week_3,1.5866666666666667,9.0,2023-10-16 10:30:22.588000,0.8083333333333333,4.0,2023-10-16 11:13:39.504000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.0,United Kingdom of Great Britain and Northern Ireland,1979,Female,CAH22-01	Education and teaching,146,16/10/23 - 22/10/23,0.9366666666666668,1.6186116666666668,0.044721666666666667,0.40166666666666667,0.0,0.08055499999999999,0.0,03:04:56,02:03:55,3,13,0.0,0.013331666666666665,0.0,0.0,0.0,0.0,0,12,0,0,0,0,NA,2023-10-16 22:29:20.815000,NA,NA,NA,NA,week_3,1.610555,2.0,2023-10-16 22:31:48.952000,0.5441666666666667,7.0,2023-10-16 22:29:27.701000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76.2,United Kingdom of Great Britain and Northern Ireland,1983,Male,CAH09-01	Mathematical sciences,147,16/10/23 - 22/10/23,0.8683333333333334,4.281388333333334,0.0,0.0,0.7902783333333333,0.0,0.0,05:56:24,02:03:55,3,8,0.0,0.009723333333333332,0.0,0.0,0.0,0.0,0,13,0,0,0,0,NA,2023-10-16 16:03:34.188000,NA,NA,NA,NA,week_3,2.3186099999999996,6.0,2023-10-16 16:03:37.371000,3.563888333333333,7.0,2023-10-17 12:09:19.673000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.4,Sri Lanka,1983,Male,CAH10-01	Engineering,148,16/10/23 - 22/10/23,0.0,0.10527833333333333,0.0,0.03805499999999999,0.0036116666666666667,0.0,0.0,00:08:49,02:03:55,4,8,0.0,0.0036116666666666667,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2023-10-17 14:06:56.433000,NA,NA,NA,NA,week_3,0.09388833333333334,2.0,2023-10-17 14:06:59.489000,0.004445,3.0,2023-10-17 14:12:45.067000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.4,Sri Lanka,1993,Male,CAH17-01	Business and management,149,16/10/23 - 22/10/23,1.5261116666666668,0.08,0.0,0.0,0.0,0.0,0.0,01:36:22,02:03:55,4,10,0.0,0.014721666666666666,0.0,0.0,0.0,0.043333333333333335,0,11,0,0,0,2,NA,2023-10-16 19:08:02.515000,NA,NA,NA,2023-10-16 19:08:35.556000,week_3,1.4533333333333334,5.0,2023-10-16 19:08:11.079000,0.0011116666666666666,4.0,2023-10-16 22:50:47.338000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.8,United Kingdom of Great Britain and Northern Ireland,2000,Male,CAH09-01	Mathematical sciences,150,16/10/23 - 22/10/23,2.12,0.0,0.0,0.0,0.0,0.0,0.0,02:07:12,02:03:55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_3,0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.6,United Kingdom of Great Britain and Northern Ireland,1996,Male,CAH04-01	Psychology,151,16/10/23 - 22/10/23,0.0,2.618611666666667,0.0,0.0,0.045555,0.0,1.073055,03:44:14,02:03:55,3,7,0.0,0.004998333333333333,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2023-10-17 14:09:27.530000,NA,NA,NA,NA,week_3,1.429445,1.0,2023-10-17 14:09:30.651000,2.290833333333333,3.0,2023-10-17 15:35:22.578000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.2,Bangladesh,1999,Male,CAH10-01	Engineering,152,16/10/23 - 22/10/23,0.0,1.8219450000000001,0.0,0.0,0.0,0.0,0.0,01:49:19,02:03:55,2,2,0.0,0.003888333333333333,0.0,0.0,0.0,0.0,0,2,0,0,0,0,NA,2023-10-17 14:06:16.257000,NA,NA,NA,NA,week_3,1.8155549999999998,2.0,2023-10-17 14:06:21.558000,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.0,Nigeria,1976,Female,CAH25-01	Creative arts and design,153,16/10/23 - 22/10/23,0.023611666666666663,1.6511116666666668,0.0,0.0,0.0,1.9383333333333332,0.0,03:36:47,02:03:55,3,7,0.0,1.1675,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2023-10-16 13:36:45.045000,NA,NA,NA,NA,week_3,0.4775,3.0,2023-10-16 13:36:50.852000,1.9258333333333333,2.0,2023-10-17 15:47:54.800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
